seller_id,seller_gen_name
7ecd59e5e20407131822c1a68ac59c1f,Essentials Papelaria Excelência
7ecef8194babfec876ca720714327841,Select Construcao Ferramentas Construcao Excelência
7f02656561b680def9986c0795a8a080,Essentials Utilidades Domesticas
7f152321c60a266edc53af1925ef96c1,Select Esporte Lazer Excelência
7f2617c58d5d06806987308b45654351,Select Esporte Lazer Excelência
7f35f9daf223da737b78738fbae4d977,Essentials Fraldas Higiene Qualidade
7f40d06aa0b5f1aa4f41af8c0480e2ef,Select Brinquedos Excelência
7f5e4d5efad7e44b91115dd1decb65f3,Essentials Informatica Acessorios Audio Video Electronics
7f7b8245c336066a1f9933c359f11d77,Essentials Beleza Saude Excelência
7fc87cc3e89b3d1d5cabdca32f8485aa,Select Moveis Escritorio Home Office Furniture Qualidade
7fdb0720c8d7c9075538b365dc8c3a22,Select Moveis Quarto Excelência
7fe21dd00d2f4943ae09525efa2fd674,Essentials Fashion Bolsas E Acessorios Qualidade
7ff588a03c2aeae4fbd23f9ae64b760d,Essentials Automotivo Car Accessories Excelência
800214c63934acd05d47e84214db8ba8,Essentials Malas Acessorios Entrega Rápida
80146bc52c4f6af5239b23de2a20262b,Essentials Moveis Decoracao
804287717b9156fb7a787acd9af4fac1,Essentials Brinquedos
8060d731897e33b5c5ae575ce1e209e1,Essentials Esporte Lazer Excelência
808d4348b916efa08e766ebad39f61eb,Essentials Perfumaria Excelência
8090490573c6c0aa343a7231ebcb8c86,Select Beleza Saude Excelência
809413606dbfe5deefd2db646693ef67,Essentials Alimentos Bebidas Excelência
80ceebb4ee9b31afb6c6a916a574a1e2,Premium Pcs
80cfd480be3eb6d6267139f5cb793555,Essentials Papelaria
80e6699fe29150b372a0c8a1ebf7dcc8,Essentials Esporte Lazer Excelência
80f2cf9abf6b5a0e5c612b5eea6646e6,Essentials Bebes
8132b9bd16876e1b0f8808d43825dd48,Select Esporte Lazer Excelência
813348c996469b40f2e028d5429d3495,Essentials Utilidades Domesticas Excelência
81336a0f57a33776419727a300249e90,Essentials Esporte Lazer Excelência
8160255418d5aaa7dbdc9f4c64ebda44,Essentials Cama Mesa Banho Excelência
817245bcc3badd82bbd222e0366951a6,Essentials Automotivo Excelência
81783131d2a97c8d44d406a4be81b5d9,Select Brinquedos
817f85dbb65aa3e70831d90fe75cdf89,Essentials Brinquedos Qualidade
8185694b58b2ba6de20fd41ae608bbea,Select Moveis Decoracao Qualidade
818d28f936e791926d33bcb6ee94ef79,Essentials Telefonia Entrega Rápida
81a1104df0f08b59c68aa5b03cfe398e,Essentials Ferramentas Jardim Excelência
81ed90f07c0bacb7594940ba2ef676aa,Essentials Cama Mesa Banho
81f89e42267213cb94da7ddc301651da,Essentials Perfumaria Excelência
820c7c9eaf76d2b226b6c242bcf3f34d,Premium Eletrodomesticos 2
820cc752a266cdc6c1a1e61dd4583330,Select Eletroportateis Excelência
821fb029fc6e495ca4f08a35d51e53a5,Premium Esporte Lazer Qualidade
822166ed1e47908f7cfb49946d03c726,Essentials Cama Mesa Banho Excelência
822b63912576852aea9a8436d72317b7,Premium Consoles Games
822bad9bc42b51213ba522fe87b7ab5d,Select Telefonia Excelência
827f8f69dfa529c561901c4f2e0f332f,Essentials Fashion Calcados Excelência
82921991ff5b557b045605b8bbf08d49,Essentials Telefonia
82bd0703a4aefd6b599e5bfdaed378fb,Essentials Beleza Saude Excelência
82cb9f452fe8334df74b22d37824b431,Essentials Eletroportateis Excelência
82e0a475a88cc9595229d8029273f045,Select Moveis Decoracao Excelência
830379336fad8c6f3b15a4a3ddb5c66e,Essentials Moveis Cozinha Area De Servico Jantar E Jardim
83353a83fd769dfafa4f21a72b15e3e5,Essentials Esporte Lazer Excelência
834f3294fba9f932f56edc879193f925,Premium Cool Stuff Excelência
834f8533b2ecb6598dd004ff3de7203a,Essentials Pet Shop Excelência
835f0f7810c76831d6c7d24c7a646d4d,Essentials Utilidades Domesticas Excelência
83645b1645cdee8953ee54c29ceed564,Essentials Bebes Excelência
8378eb36b6b70c5734e83ad7b8cdc3b7,Essentials Casa Construcao Excelência
83a75eea11694e36e56dd0cb2240229a,Select Excelência
83b08de96980757220871b31bf6cffca,Essentials Construcao Ferramentas Construcao Excelência
83c465a786b06574376909b35ef6752a,Essentials Cama Mesa Banho Handcrafted Excelência
83c8aafbefb034674a70de0eac5b8954,Essentials Automotivo
83d458c0d6d4f94295d63f091460bd60,Essentials Brinquedos
83d7070a0b9a8b4625fa8682b819fabb,Select Fashion Bolsas E Acessorios
83deb69e889cf80f82be1dc6d5f2d486,Essentials Instrumentos Musicais Excelência
83e197e95a1bbabc8c75e883ed016c47,Essentials Livros Interesse Geral Excelência
83f2b4881141ce3fcd4e985125d3279e,Essentials Bebes
8444e55c1f13cd5c179851e5ca5ebd00,Select Perfumaria Excelência
845e8036c3f7bf62099352f5ed910240,Essentials Cama Mesa Banho Bed Bath Table Excelência
8476243f92442881ddd5b578975cf115,Premium Telefonia Audio Video Electronics Excelência
84c945f15571830c1a91a33978e94009,Essentials Utilidades Domesticas Excelência
84deb808079d1be601c209c1e771b1cc,Essentials Beleza Saude Excelência
8501d82f68d23148b6d78bb7c4a42037,Essentials Automotivo
85044848b1b767db2a4a58526adef4b4,Essentials Telefonia Phone Mobile
850857dfac77488c307e2b1cbd84ab5a,Premium Climatizacao
850913d59ce317156b00f3705f1c3edb,Essentials Telefonia Phone Mobile Excelência
850f4f8af5ea87287ac68de36e29107f,Select Brinquedos Excelência
851773c885feb5e2da3b4f82bc2b17ce,Essentials Beleza Saude
855668e0971d4dfd7bef1b6a4133b41b,Essentials Bebes Excelência
8581055ce74af1daba164fdbd55a40de,Essentials Automotivo Excelência
85cc55e048b6bcc90c75afe7f0e72f72,Essentials Brinquedos Excelência
85d9eb9ddc5d00ca9336a2219c97bb13,Essentials Informatica Acessorios Excelência
85e7c62c1d6ea078c3897424f867a7c8,Essentials Pet Shop
85ecf03781da592876b7844acc1b729f,Essentials Beleza Saude Health Beauty
8602a61d680a10a82cceeeda0d99ea3d,Essentials Fashion Bolsas E Acessorios Excelência
8603f0038fe0e52fedd3382d266723de,Select Eletrodomesticos 2
8629a7efec1aab257e58cda559f03ba7,Essentials Informatica Acessorios
8629c241b3622ac12cd4118afdc8d394,Essentials Perfumaria Excelência
863d2ebcd347ce4922de7a0f9a5581d6,Essentials Automotivo Qualidade
8648b1e89e9b349e32d3741b30ec737e,Essentials Construcao Ferramentas Construcao Excelência
86649b1632b1c0e6c0bcb2c90a8b75d8,Essentials Beleza Saude
866558b3bccef2dbc6d29a2b5995016f,Select Moveis Decoracao Excelência
86bb7c4b535e49a541baf3266b1c95b1,Premium Brinquedos Entrega Rápida
86bf77bdb52e615674772d5817c6212f,Essentials Beleza Saude
86ccac0b835037332a596a33b6949ee1,Essentials Relogios Presentes Excelência
86ff3eaef0267069cc891a2ed9d10a17,Essentials Esporte Lazer Sports Leisure Qualidade
870d0118f7a9d85960f29ad89d5d989a,Essentials Moveis Sala Excelência
87142160b41353c4e5fca2360caf6f92,Essentials Informatica Acessorios Excelência
8759e7aedd644f487315e5860962f162,Select Eletrodomesticos Qualidade
876182d1918783bbe15233febfbd4926,Essentials Informatica Acessorios
87b4428a334b8f676fd9a7f3bf544fb5,Essentials Beleza Saude
87b740daf17b5d1be335a64164ec6842,Premium Esporte Lazer Excelência
87d30a6a0cbf89356e49324971ab1d24,Essentials Brinquedos Entrega Rápida
87d3c3aeb3ead335511b3ce315eb341e,Essentials Brinquedos Toys
87d73636a3acf123e842bb890a4db036,Select Moveis Quarto Household Utilities
87e24fc7052259b1f7f607d61c10d8be,Premium Telefonia
87f3e35268860433e13d577825aada95,Essentials Moveis Decoracao
880ce4951cf857ab1d9e0b75c1d856f4,Select Automotivo Car Accessories
880eda903e719a5f179f7e9fceb3a69d,Select Pet Shop
883dd81e82754ac2c65e9790a7db8c9a,Essentials Esporte Lazer
88460e8ebdecbfecb5f9601833981930,Essentials Informatica Acessorios Excelência
888faa8bfb0b159c37de6d898b961c31,Essentials Esporte Lazer Excelência
889009a0ed0bb52c87819941192931b8,Essentials Beleza Saude Excelência
88ae906ea2acf6971f26c3e8b7cb4357,Essentials Perfumaria
88af55b4a7ca402b27df16f7c7c9b5d2,Essentials Cool Stuff
88cd3681e0a2ba85e190f7d817629c4c,Select Automotivo Car Accessories
88cf19ec1fc2c58f161aee259d57142c,Essentials Portateis Casa Forno E Cafe Household Utilities Excelência
88ef59b51bdaa941d10a853429f2b6ce,Essentials Agro Industria E Comercio Audio Video Electronics
891071be6ba827b591264c90c2ae8a63,Essentials Fashion Bolsas E Acessorios Excelência
8931a84a914b3fe9b1ddaa4d704947ca,Select Perfumaria Excelência
8936ba0de1073ee888cb3185ae5dc661,Select Ferramentas Jardim
897060da8b9a21f655304d50fd935913,Essentials Informatica Acessorios Excelência
89757206b887aed36f3e18d858460fea,Essentials Papelaria Bags Backpacks Excelência
89a51f50b8095ea78d5768f34c13a76f,Essentials Perfumaria Health Beauty Excelência
89ad3263c0931c47f976d7c5778e60f6,Essentials Bebes
89bc797e2e29667aa035d4368f9b7f92,Essentials Telefonia Excelência
89c127985a8b130cfa45c1d36764017a,Select Portateis Casa Forno E Cafe
89d9a386b0b6e5fc8403071b03f7206a,Essentials
89dda63a3c907c468ec88c310ed91213,Select Informatica Acessorios
89de2d6f23e9746ff309705b23581faa,Essentials Livros Tecnicos Excelência
89f69225956f951295ca4c7fb1266553,Essentials Brinquedos Excelência
8a130737016f838139d31878787a39c9,Essentials Casa Construcao Excelência
8a1ff5c35f6595a73fef4c7b96e4908a,Premium Bebes
8a207b6080964f3c1fc9d35bd6096ba4,Select Moveis Quarto Excelência
8a2d12a90e92f012ce5226fc6592b653,Essentials Utilidades Domesticas
8a32e327fe2c1b3511609d81aaf9f042,Essentials Moveis Decoracao Excelência
8a40ae794fa3f9892cee24bd5af0488b,Select Telefonia
8a43128d7f9a3db592b866e6861a6cce,Select Automotivo
8a432f4e5b471f8da497d7dc517666e2,Essentials Cama Mesa Banho Bed Bath Table Excelência
8a87611c08849ffeeccab52aa798b6c7,Select Ferramentas Jardim
8a8835a43bda99fd37310ad76c457510,Essentials Automotivo Car Accessories Excelência
8a9260f2b0340411d6d2a56bcf4f7378,Select Alimentos
8ab42aa58097fd4668d60cc648225d5f,Essentials Cama Mesa Banho Excelência
8ae520247981aa06bc94abddf5f46d34,Select Relogios Presentes Excelência
8b11118053756a9a2932f447e11fc1b5,Essentials Telefonia Fixa
8b181ee5518df84f18f4e1a43fe07923,Essentials Beleza Saude Health Beauty Qualidade
8b2492b7ff4468839593fafeed55bad9,Essentials Beleza Saude Excelência
8b28d096634035667e8263d57ba3368c,Essentials Beleza Saude Excelência
8b2d4ab22f42c5cfc338b846decfda60,Essentials Esporte Lazer Excelência
8b321bb669392f5163d04c59e235e066,Essentials Eletronicos Excelência
8b655f0855926bcb49f5835d38dfddf6,Select Papelaria Excelência
8b87cd0d43d49b9bdf40f56229364d59,Select Bebes
8b8cfc8305aa441e4239358c9f6f2485,Premium Cool Stuff Excelência
8b9d6eec4a7eb7d0f9d579ce0b38324d,Essentials Moveis Sala Excelência
8bb48dc19fccaa8613b6229bf7f452a2,Essentials Construcao Ferramentas Jardim Excelência
8bd0e3abda539b9479c4b44a691be1ec,Essentials Beleza Saude
8bd0f31cf0a614c658f6763bd02dea69,Select Moveis Decoracao Excelência
8bdd8e3fd58bafa48af76b2c5fd71974,Select Brinquedos Excelência
8c0de775f52fe41590b376a3b7c50f68,Essentials Esporte Lazer Excelência
8c16d1f32a54d92897cc437244442e1b,Essentials Informatica Acessorios Excelência
8c351ed7c326c62123318f4f3246e906,Essentials Informatica Acessorios Excelência
8c3b533c63cca56240f94f1e3a6b18ef,Select Moveis Decoracao
8c5e007d7bd5693fa1386ffefbc99f6c,Essentials Beleza Saude Qualidade
8c91bfea4263b8fba54081460693e2a1,Select Beleza Saude
8c9348f33ae3dada25c99c99ade2af78,Select Ferramentas Jardim Construction Tools House Garden Excelência
8ca1551acf9832a4cf467bbbac15851f,Select Moveis Decoracao Excelência
8ca5b19e0263150d2c57afdde2b3d011,Essentials Utilidades Domesticas
8cb7c5ddf41f4d506eba76e9a4702a25,Essentials Esporte Lazer
8cbac7e12637ed9cffa18c7875207478,Essentials Cool Stuff Excelência
8cc6a0e5738e61a87b03c78b2ba9db4b,Premium Papelaria Excelência
8ccf3cf69651cc1d8a02c8bfaf3b8568,Essentials Informatica Acessorios
8cf21434553b02cbd37c0bbd07e041b0,Essentials Automotivo
8d46553a36e68f95350a200c12f8f2e2,Essentials Perfumaria Excelência
8d79c8a04e42d722a75097ce5cbcf2ef,Essentials Alimentos Excelência
8d899e15a5925f097cca50faa49b15e3,Essentials Moveis Decoracao Qualidade
8d92f3ea807b89465643c219455e7369,Essentials Utilidades Domesticas
8d956fec2e4337affcb520f56fd8cbfd,Essentials Esporte Lazer Excelência
8daab2245ebdc277c51098d01c5ad8ef,Essentials Construcao Ferramentas Ferramentas Excelência
8dd386be0767c330276ea6a3f96532d3,Essentials Esporte Lazer
8de8fe3af4449ed695d2434c933ed73e,Premium Eletrodomesticos Air Conditioning Excelência
8def3db7f272735afb2ecd03aeca09a7,Essentials Fashion Bolsas E Acessorios Qualidade
8dfbc5ff27df12f6cef751d3b9554222,Essentials Ferramentas Jardim Qualidade
8e29d051f810eb22959ede205b462b9f,Select Pet Shop Excelência
8e2b3afb420011ef0c88c9d5f11ea526,Essentials Esporte Lazer Qualidade
8e34331b7eedd03be4e5d965c1956225,Essentials Livros Interesse Geral Qualidade
8e4f041ff58e7845456d3482524014b3,Essentials Bebes
8e670472e453ba34a379331513d6aab1,Premium Automotivo
8e6cc767478edae941d9bd9eb778d77a,Essentials Utilidades Domesticas Excelência
8e6d7754bc7e0f22c96d255ebda59eba,Essentials Informatica Acessorios Excelência
8e8a7ce9f2f970dc00e2acf6f6e199f6,Essentials Informatica Acessorios Excelência
8ea394aed8138685abe1eb9f25e1021d,Premium Sinalizacao E Seguranca
8eb88b0acb3f90a717ad659221471fa7,Essentials Fashion Bolsas E Acessorios
8ec76bb0965af3f007692b26fa9d6623,Premium Informatica Acessorios
8ed8ea9a57c862f2c18c2fe41f601d56,Select Cool Stuff Excelência
8f0fbe2cd4d472157dc1cdef6edecaa9,Essentials Ferramentas Jardim
8f119a0aee85c0c8fc534629734e94fd,Essentials Brinquedos Excelência
8f2b51a30523cdecddc2f179f351c7d6,Essentials Automotivo Excelência
8f2ce03f928b567e3d56181ae20ae952,Essentials Esporte Lazer Excelência
8f54d64f28a993550aa7943f12572959,Select Beleza Saude Excelência
8f580d36c1e9d6fbce95283403c7d447,Premium Automotivo Excelência
8f78f0903005064036736c7173a5c2ed,Essentials Moveis Decoracao Qualidade
8fb67a334bacec338885b4e9e1708073,Essentials Moveis Decoracao Home Decor Excelência
8fb791022c1fc8909664f48ab7dc636d,Premium Eletrodomesticos 2
8fbd63429be6d3e5e6d1a709b6464802,Essentials Automotivo Car Accessories
8fbe2ee446b97e128471be4ce983dc0d,Essentials Beleza Saude Excelência
8fd3b4468f6425810648177996c14cbd,Select Beleza Saude
8fdca8e349553f99bc738833a62c8802,Essentials Eletronicos Excelência
8fe8786ee000001ab51d030dfd4a7bf1,Select Instrumentos Musicais
8fec2e460530482132c436cfb5439925,Essentials Brinquedos
8ff1a9df749e454105c55cda13e79143,Essentials Utilidades Domesticas Qualidade
8ff38bc3969e67c36c48343a07090f66,Select Automotivo
8fff28c4263ddec387f28d237fb42773,Essentials Cama Mesa Banho
900ba814c251a692506d7834c1218441,Select Beleza Saude Excelência
901b460cdce0c64e471230d7f2f9f3a3,Select Fashion Bolsas E Acessorios Excelência
902c99f1ac505c0d18778b61bcd636f7,Essentials Utilidades Domesticas Gifts
903037660cf848a717166eb7a06d616e,Essentials Ferramentas Jardim Excelência
90b36c5aeb728d5504a39f435bef0c5f,Essentials Alimentos Bebidas Excelência
90b57083da5d803237da74daec6dcb2b,Essentials Esporte Lazer
90d4125885ab6c86e8820a722be71974,Select Consoles Games
910a922b426b7ff95eaee129ad6c0e1f,Essentials Esporte Lazer
913fd0ebba70bb919f7254a02239173c,Select Automotivo
9140bd1d9de28b197dce077bdd687438,Select Esporte Lazer
9140ef75cc8211c4035935e80e567204,Essentials Pet Shop Pet
91543f9849d68d023e17194926598543,Essentials Moveis Decoracao
916748bc99315c2d202898ae58b1617e,Essentials Esporte Lazer Qualidade
916c9de0b5ad957346eeeb12f332687e,Select Beleza Saude Excelência
918717417d88a9f9ae9735567e6c7682,Essentials Bebes Qualidade
918f6fbcf3ab724d805867303e593a1b,Essentials Eletronicos
9198786624eaeb375793215cad26cfa6,Essentials Esporte Lazer
91f0eec23d4a61d7d7caeefa3f0ad1ca,Select Automotivo Excelência
91f5779a8731baca4809fdeade81803f,Select Esporte Lazer
91f848e9f4be368f4318775aac733370,Essentials Utilidades Domesticas Excelência
9200e6ce317b67196b6b0bad4d4bd567,Essentials Moveis Decoracao
921323538c9f1c4e816f2720eac02bea,Essentials Esporte Lazer Excelência
9261d76c62caaf0b24677c2ceb7f8f20,Essentials Utilidades Domesticas Household Utilities Qualidade
92992bec39dde5766f590d3b1f46d465,Essentials Esporte Lazer
929f342384a6607afe143d789ade1316,Essentials Utilidades Domesticas Construction Tools House Garden Qualidade
92c8bc6e8f925792247656fed09aad65,Essentials Utilidades Domesticas
92d14edfb62ee5ae7fdff70b0f4e7233,Essentials Beleza Saude
92eb0f42c21942b6552362b9b114707d,Essentials Telefonia Excelência
9315e491484b1b0081ca166fc164108d,Essentials Utilidades Domesticas
933446e9a59dece7ae9175103820ca8f,Essentials Utilidades Domesticas Excelência
934ed5cd1b9c1c7382d0a94a94b9e639,Essentials
939e6227d6964a11a70aa91243e418f2,Essentials Beleza Saude Qualidade
939f6e231201f26803cb5c3a3d2940b3,Essentials Moveis Decoracao Qualidade
93b9a99027bd8bd6af682aff18dd19bf,Essentials Moveis Decoracao Entrega Rápida
93bef6edaa84956e8e575016449b6351,Essentials Esporte Lazer
93dc87703c046b603023e75222018b45,Select Relogios Presentes Excelência
94144541854e298c2d976cb893b81343,Select Beleza Saude Excelência
941554c5757b73ba0e50aa7732310afc,Essentials Ferramentas Jardim
94165aea8a35c3c21499cbcae239b16c,Select Automotivo Car Accessories
94231344608e603693b0a8891143f65d,Select Utilidades Domesticas
9449f25aeaf531019b76999ea49a6949,Select Beleza Saude Qualidade
9485a23c0430ba1d58d359391606fce6,Select Automotivo
94b9108d4b637ba65bb4f1e53cfcf8d8,Essentials Eletronicos Excelência
94c49f20a123aeb9360dbf80ff912bf6,Essentials Brinquedos
94ca168e8bcb407ab85c5da308863027,Essentials Beleza Saude Qualidade
94d76e96eedd976258cd3278ce56d5f2,Select Esporte Lazer Construction Tools House Garden
94e93ce877be27a515118dbfd2c2be41,Select Casa Conforto Excelência
951e8cef368f09bb3f3d03c00ca4702c,Essentials Cama Mesa Banho Excelência
9523fb39dd240aa958e040f8183d64f3,Essentials Construcao Ferramentas Seguranca
9535a841eecebed61a9fb1ac1cbb5597,Select Ferramentas Jardim Qualidade
9539213aa8e023c01937bef95dc006da,Essentials Utilidades Domesticas Qualidade
954e95f20808d7e5d11f0de292d078e0,Essentials
9558aa23f77a9e0a0eca83540999f43b,Essentials Fashion Bolsas E Acessorios
955fee9216a65b617aa5c0531780ce60,Essentials Moveis Decoracao Excelência
9591fc341b1bfb7ef561e2968ec6e011,Essentials Fashion Calcados
9596c870880d900012f2e8e6e30d06d7,Select Construcao Ferramentas Construcao Excelência
9599519be538b98748162a2b48248960,Select Esporte Lazer
95b293867b5862941c9cd74f756a3c68,Essentials Telefonia
95cca791657aabeff15a07eb152d7841,Essentials Esporte Lazer
95e03ca3d4146e4011985981aeb959b9,Essentials Utilidades Domesticas Excelência
95ec4458365c4d11f452ccf538377619,Essentials Moveis Decoracao Excelência
95f83f51203c626648c875dd41874c7f,Essentials Moveis Decoracao Excelência
960945e1a9535cbc0cd6ddd35fbe7ae8,Essentials Construcao Ferramentas Construcao Excelência
9616352088dcf83a7c06637f4ebf1c80,Essentials Esporte Lazer Excelência
961dff0a659b4561334372337dd897d9,Premium Cool Stuff
9646c3513289980f17226a2fc4720dbd,Essentials Informatica Acessorios Excelência
96493fab2fbb13a14d0c0e8772eef5c3,Select Informatica Acessorios Excelência
964ff64dc05b13811c6d0f41e0aa5f6b,Select Casa Construcao Home Decor
966cb4760537b1404caedd472cc610a5,Premium Relogios Presentes Excelência
9674754b5a0cb32b638cec001178f799,Essentials Eletroportateis Excelência
96804ea39d96eb908e7c3afdb671bb9e,Essentials Esporte Lazer Excelência
968268a686aa05d1f529fb07dff08130,Select Papelaria Stationery
968ee78631915a63fef426d6733d7422,Select Cool Stuff
96e5dc09087bad639b4ee193104ec2e5,Essentials Beleza Saude Qualidade
96f7c797de9ca20efbe14545bed63eec,Essentials Perfumaria
972d0f9cf61b499a4812cf0bfa3ad3c4,Essentials Cama Mesa Banho Excelência
973f21788dfab357250f69a8dcb7ddee,Essentials Esporte Lazer
974cf2cb8f4b7add98709c30df02fe10,Essentials Informatica Acessorios Excelência
97512d3fc193b2d1dfcdba0f9d1f0f8a,Essentials Informatica Acessorios Qualidade
977f9f63dd360c2a32ece2f93ad6d306,Essentials Bebes Excelência
979e9f8b5b39dd243a2550c8b05aecf0,Essentials Beleza Saude
97e4a63591ca439a2b8b7efd20e6e19e,Essentials Moveis Sala Qualidade
97e50a621f8e801f4baf69e08687c192,Essentials Brinquedos Toys
97e995629983723d11830a829bc2b246,Essentials Livros Tecnicos
9803a40e82e45418ab7fb84091af5231,Select Informatica Acessorios Audio Video Electronics Excelência
980640c45d7a4635885491d077167e4d,Essentials Fashion Bolsas E Acessorios Bags Backpacks Excelência
98115075dd26cb8835946fc6086f5d30,Essentials Moveis Decoracao Excelência
984c273121e743dd14767befe6cb17f5,Select Cool Stuff
9853a239ab7b7ebbdc3a21248d5b8e1f,Essentials Utilidades Domesticas
985c92cc412091f8529c12d7f23d3fef,Essentials Beleza Saude Health Beauty Excelência
989becdce12ebc39863c2bceab6f3ca1,Premium Esporte Lazer Excelência
98dac6635aee4995d501a3972e047414,Essentials Utilidades Domesticas Excelência
98dddbc4601dd4443ca174359b237166,Essentials Utilidades Domesticas
98e164d549402270247f3c96a1a158ef,Essentials Cool Stuff
98f52e1020fe788c10c0418de4393fec,Essentials Esporte Lazer
99002261c568a84cce14d43fcffb43ea,Essentials Bebes Excelência
9906e7aa42a3c067b7c9a564d01c4320,Select Esporte Lazer
994f04b3718c2bab35c2adfa8afecd2a,Essentials Utilidades Domesticas Excelência
9996ae921c50e8dff411ac69c0b4bb8b,Essentials Moveis Decoracao
999f6d9a1c7c81f43be44c6b7d076210,Essentials Ferramentas Jardim
99a25c39b28a74d1151c35c18d178292,Essentials Bebes
99a54764c341d5dc80b4a8fac4eba3fb,Essentials Utilidades Domesticas Excelência
99cd94252748d2bdde08e17858233602,Essentials Pet Shop Pet
99eaacc9e6046db1c82b163c5f84869f,Select Telefonia Excelência
9a03a4e9eb0b947652fae4f6121a3f5e,Select Alimentos Bebidas Excelência
9a1aea68d3efa00862ec88c0768037d0,Select Climatizacao
9a208dee8f95cfdf00760c4d627828ec,Select Beleza Saude
9a84ba99f5367fdbd4598363496f1ea2,Essentials Esporte Lazer Qualidade
9aa388272ee334b6ae07bc73706e254a,Essentials Cama Mesa Banho Bed Bath Table Excelência
9ac4f14370b1e24ddc58be041b7f99df,Essentials Esporte Lazer Bags Backpacks
9ac75591b69c3402684b6ce0310f22ee,Essentials Utilidades Domesticas
9add47bf45ce8e8c7db6b9cf670b1e09,Essentials Moveis Decoracao Excelência
9b00cad94ef3078faf6fba2e792c158f,Select Esporte Lazer
9b00ed88b7fdb95d6ff76e27c1b52d16,Essentials Esporte Lazer Excelência
9b013e03b2ab786505a1d3b5c0756754,Essentials Beleza Saude Excelência
9b1050e85becf3ae99c1cf4934c9bc5d,Essentials Instrumentos Musicais
9b1585752613ec342d03bbab9997ec48,Premium Automotivo Car Accessories Qualidade
9b1ab052f5fca308ba743ac789ebb2e1,Essentials Ferramentas Jardim
9b1f656ca3060f8af17a50d8a024b533,Essentials Automotivo Construction Tools House Garden
9b522ba7eae9e1d04082f267144583cc,Select Ferramentas Jardim
9b76ad3d04236f76bc71c59470305e13,Essentials Utilidades Domesticas
9bade61a92bed55a25d2b67b9f4ed739,Essentials Bebes
9baf5cb77970f539089d09a38bcec5c3,Select Utilidades Domesticas Excelência
9bc484c87d79cd4874e05ca182658045,Essentials Construcao Ferramentas Construcao Excelência
9bcdfa7b615b3abb9461d9e3ad9886ae,Essentials Esporte Lazer Excelência
9bf11dfc0bec77e5a23028043c3c5a8f,Essentials Automotivo
9c068d10aca38e85c50202e17b4a7e88,Select Automotivo Excelência
9c0e69c7bf2619675bbadf47b43f655a,Select Informatica Acessorios Excelência
9c1c0c36cd23c20897e473901a8fb149,Essentials Alimentos Bebidas Food Drink Excelência
9c351405b754cc5ce3e2ecf277bb034a,Essentials Moveis Decoracao
9c3a1c416c765687bc79a04113269929,Essentials Utilidades Domesticas
9c3c24eca51c52b91c1de727d2a2ae06,Essentials Esporte Lazer
9c4d31c7e46ab03a43fc06e3142afd4e,Premium Brinquedos Excelência
9c54608f0996c32ae4743089d915f845,Essentials Utilidades Domesticas Qualidade
9c57bc60cfad5ee62d35d3f1ce4593a1,Select Pet Shop
9c690ceacd5c66731bf443ea810195cb,Essentials Utilidades Domesticas
9c7fd21e0aa159b20da593371f08ff7c,Essentials Telefonia Audio Video Electronics
9cad4b68bb993ee401a3c5aaa2bc26dd,Essentials Beleza Saude
9cea4682e16655f7da87f406902e989e,Essentials Papelaria Excelência
9cf787a239c1aa29dbd76f153dc13f9a,Essentials Papelaria Fashion Accessories Qualidade
9d213f303afae4983637247556438ede,Essentials Cama Mesa Banho Bed Bath Table Qualidade
9d39404483343dd55c7ae254494d8388,Essentials Telefonia Qualidade
9d489893ff6af05029671b785f54b998,Essentials Construcao Ferramentas Iluminacao Qualidade
9d4db00d65d7760644ac0c14edb5fd86,Essentials Brinquedos Excelência
9d5604a1f112324ad6b2aa552122e0fb,Essentials Casa Construcao
9d5a9018aee56acb367ba9c3f05d1d6a,Essentials Bebes Excelência
9d681c7e12db302cb261e721040dde65,Essentials Esporte Lazer Sports Leisure Excelência
9d69ba0a7a626a64dc5db08e529559cf,Essentials Alimentos
9d7a1d34a5052409006425275ba1c2b4,Essentials Papelaria Qualidade
9da15f4a4ea758d9eeb49000dbe57e22,Select Moveis Escritorio Home Decor
9da1ca0bef29ee170e541927a5aeabdc,Select Eletroportateis
9dc79dd988ac42f4d56c340d7048420a,Select Beleza Saude Excelência
9dd459b29a14bf89d47183cf2cd0e4c7,Essentials Automotivo Qualidade
9dd59e43f0c9f0553244e8f9c2fb247e,Essentials Perfumaria
9dda5bbacd45e18d6485fee649205d09,Essentials Moveis Decoracao
9de4643a8dbde634fe55621059d92273,Select Utilidades Domesticas Excelência
9df5750209b83567ec144eb299d7d634,Select Ferramentas Jardim Excelência
9e17b9d64683aebcbb9ee362d06463b4,Essentials Alimentos
9e25199f6ef7e7c347120ff175652c3b,Essentials Utilidades Domesticas
9e6229250fedbe05838fef417b74e7fb,Select Bebes Excelência
9e6967d3cf386d284251784b18ccb485,Essentials Brinquedos Construction Tools House Garden Excelência
9e7c5f4d7770eab65738cca38f9efccf,Essentials Brinquedos Sports Leisure
9e94fa26a70ede4d26226e918e8706a2,Essentials Utilidades Domesticas
9e9b539eb2806acee3f5c28085c1db9f,Select Eletroportateis
9ed65337433adfbedefd23dd76eaa494,Select Esporte Lazer Excelência
9ef932e837d8b7f392c0bfee9d359dc2,Essentials
