seller_id,seller_zip_code_prefix,seller_city,seller_state,business_segment,business_type,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,review_comment_title,review_comment_message
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,43,1128,1,16133,63,59,25,196.9900,NULL,Chegou no prazo.
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,43,1128,1,16133,63,59,25,196.9900,NULL,"Estou satisfeito "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,43,1207,1,14550,56,60,36,199.9900,NULL,"Foram compradas duas cadeiras, uma azul e outra verde. Foi entregue apenas a cadeira verde."
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,44,1208,1,11350,63,61,24,192.9900,NULL,NULL
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1047,1,7463,56,64,35,89.9800,PRODUTO OK,"prazo foi estendido,porém entregue no prazo divulgado na propaganda. Cadeira conforme foto, vem para montar, mais fácil e linda"
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1047,1,7463,56,64,35,89.9800,NULL,Ja paguei as parcelas e ainda não recebi meu produto. Vou pro Procon!
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1047,1,7463,56,64,35,89.9800,NULL,Tive problema com algumas peças e estou aguardando reparo da loja!
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1047,1,7463,56,64,35,89.9800,NULL,"Só acuso o recebimento de uma cadeira, sendo que eu comprei duas"
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1398,1,13350,57,56,22,146.9400,Produto Faltante,"Boa tarde,
Os produtos foram entregues ontem em pleno domingo, no qual nao haviam pessoas responsáveis pelo recebimento de mercadorias, o qual ficaram faltando 4 cadeiras."
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1398,1,13350,57,56,22,149.9400,"PÉSSIMO ATENDIMENTO ","Bom dia 

Comprei 5 cadeiras e só recebi 4.
Preciso saber como será meu reembolso de 1 cadeira.
 "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1398,1,13350,57,56,22,149.9400,NULL,Comprei a cadeira tem mais 1 mes e até agora não recebi. Péssima empresa nunca mais compro dela.
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1398,1,13350,57,56,22,149.9400,NULL,comprei nove cadeiras e chegou só 7 cade o restante?
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1398,1,13350,57,56,22,149.9400,NULL,Veio com defeito
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,47,1398,1,13350,57,56,22,149.9400,NULL,"Parabéns "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,48,1043,1,9150,35,52,35,137.9900,NULL,NULL
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,48,1066,1,12160,56,51,28,159.9800,insatisfeita,ja passou o prazo de entrega e ainda nao recebi o pedido
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,50,1202,1,8300,53,51,18,129.9900,NULL,"Comprei 2 cadeiras e recebi somente 1 "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,53,1147,1,13475,53,65,32,179.9400,NULL,NULL
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,54,954,1,8217,52,52,17,144.9400,NULL," A única coisa que desagradou foi que as os parafusos vieram soltos e caixa estava amassada e rasgada. Não colocaram em um saco plástico simples. "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,54,954,1,8217,52,52,17,144.9400,NULL,O produto foi entregue com bastante antecedência. Veio muito bem embalado e fiquei satisfeita com a compra. Recomendo !!
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,54,954,1,8217,52,52,17,144.9400,NULL,"Adorei o produto "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,55,1292,1,9725,53,52,17,139.9800,Ótimo produto,"Produto bom,de qualidade,chegou no prazo, em perfeita ordem indico a todos"
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,55,1292,1,9725,53,52,17,139.9800,Excelente,Foi entregue antes do prazo e o produto é de ótima qualidade
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,55,1292,1,9725,53,52,17,139.9800,Otimo,NULL
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,55,1286,1,9125,57,55,22,159.9900,NULL,"O produto chegou. Porem a embalagem estava aberta e em um dos braços da cadeira o encaixa do parafuso estava quebrado . Fora isso, o prazo de entrega foi bom."
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,55,1292,1,9725,53,52,17,159.9900,NULL,muita espera
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,57,1296,1,8750,52,51,17,144.9900,NULL,NULL
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,60,1060,1,8725,35,53,34,139.9900,Bom,Produto veio conforme descrito.
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,60,1167,1,10500,52,50,16,139.9900,NULL,"Amei minha cadeira! "
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,NULL,NULL,moveis_escritorio,63,1173,1,10500,52,50,16,139.9900,NULL,NULL
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,33,623,1,425,19,13,16,549.0000,NULL,apesar de demorar um pouco para receber foi uma boa compra
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,591,3,444,20,14,16,123.0000,NULL,"O relógio é lindo e chegou no prazo, apesar de o prazo ter sido bastante extenso. Foi o melhor preço q encontrei no produto, mas veio com um risco no botão reverse. Nada q impeça seu bom funcionamento"
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,591,3,444,20,14,16,123.0000,"Péssima qualidade ","Não recomendo essa loja à ninguém, pois já fiz o pagamento da primeira parcela e até agora não recebi o produto "
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,591,3,444,20,14,16,123.0000,NULL,Isso é uma falta de respeito com o consumidor
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,591,3,444,20,14,16,123.0000,Entrega exata,"Dentro do combinado "
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,591,3,444,20,14,16,123.0000,1,Não tiveram compromisso
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,591,3,444,20,14,16,123.0000,NULL,Ok
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,640,1,335,17,11,16,160.0000,NULL,NULL
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,35,1073,1,348,18,11,15,164.0000,NULL,NULL
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,43,378,2,867,20,7,14,689.0000,NULL,NULL
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,audio,45,1654,3,530,19,14,15,590.0000,NULL,"Produto de excelente qualidade, bonito. O atendimento foi muito bom, entrega dentro do prazo."
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,audio,45,1654,3,530,19,14,15,590.0000,Excelente,"Entregue muito antes do prazo, 
Excelente"
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,46,232,1,184,18,10,13,175.0000,Recomendaria,"O site é de confiança, por isso a compra. Mas imaginei pela imagem no site que o produto que comprei era maior, o que não é. Por isso solicitei a troca/vale. A entrega não foi no prazo devido a greve."
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,46,232,1,184,18,10,13,175.0000,Perfeito,"Relógio lindo, não tiro mais do pulso"
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,48,702,1,362,19,11,15,114.9900,NULL,NULL
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,eletronicos,52,602,1,281,17,9,13,199.6000,"Faltou um relógio ","Comprei dois, e só foi e entregue um. "
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,eletronicos,52,602,1,281,17,9,13,199.6000,"Casio feminino ","Esse veio correto. O primeiro não "
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,eletronicos,52,602,1,281,17,9,13,199.9900,Veio faltando mercadoria,Veio somente um relógio.
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,57,536,1,357,17,12,16,223.0000,"Não entregue ","Comprei um relógio e não entregou , era previsto pro dia 06/06 , e voltou pra São Paulo "
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,57,536,1,357,17,12,16,223.0000,"Lindo relógio ",Muito lindo o designer do relogio
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,57,536,1,357,17,12,16,223.0000,NULL,Chegou antes muito bom
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,57,610,2,233,18,10,15,301.0000,NULL,NULL
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,59,452,1,710,19,13,14,589.0000,NULL,"Recomendo, entregue muito antes do prazo predeterminado. "
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,60,992,1,308,16,11,12,114.4600,"Ótimo produto ","Relógio muito bonito, chegou antes do prazo, bem embalado, bom custo benefício"
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,watches,reseller,relogios_presentes,60,992,1,308,16,11,12,240.0000,Produto pendente,"Boa noite, 
Fui verificar o andamento do produto e visualizei no email que o produto havia sido entregue, sendo que não recebi nada.
Aguardo resposta.
O que está havendo afinal ?"
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP,NULL,NULL,cama_mesa_banho,49,1004,1,550,30,8,26,56.0000,Tamanho da capa,"A capa ficou enorme no colchão de berço tamanho padrão, não gostei"
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP,NULL,NULL,cama_mesa_banho,49,1004,1,550,30,8,26,56.0000,Tudo certo.,NULL
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP,NULL,NULL,cama_mesa_banho,49,1003,1,1550,40,9,32,160.0000,NULL,"Comprei 2 capas de travesseiro e um de colchão, mas chegou apenas 1 capa de travesseiro"
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP,NULL,NULL,moveis_decoracao,58,1377,2,200,18,8,18,25.0000,NULL,NULL
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,Chegou certinho.
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,Ser mais pontual
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,"Adorei a toalha "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,OTIMOS PRODUTOS
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,"Produto Top.
"
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,Faltou produto
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,56,255,1,1050,45,15,35,89.9000,NULL,Muito Luinda
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,recomendo
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,excelente
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,56,176,1,1825,53,10,40,89.9000,NULL,Gostei
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,56,417,1,2450,45,15,35,125.0000,NULL,não foi entregue o produto que seria na data de ontem 19/12
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,57,275,1,1300,45,15,35,87.0000,NULL,"Depois de 3 confirmações que a compra havia sido cancelada, recebi o item e agora pela quinta vez falando com central ao cliente pediram para eu aguardar 2 dias um parecer da loja "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,57,295,1,5700,60,20,40,193.9000,NULL,"Surpreendi com a entrega rápida, produto bonito e muito macio. 













Entrega antes do prazo, produto bonito e macio. Atrás é anti derrapante.



"
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,58,355,1,550,60,7,40,79.0500,NULL,"Produto não entregue apesar do status estar o contrário. "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,58,355,1,550,60,7,40,79.0500,NULL,Satisfeita. Produto conforme anunciado.
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,58,289,1,2200,45,15,35,159.9000,NULL,NULL
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,59,438,1,400,20,5,11,19.9000,NULL,Muito bonita. Igual a foto!
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,59,323,2,14550,50,14,70,220.0000,NULL,"foi tranquilo, ate agora tudo foi cumprido."
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,59,396,1,14000,45,15,35,220.0000,xxx,"Não recebi, não posso avaliar."
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,327,1,2800,45,15,35,73.9000,NULL,gostei muito dos produtos .. pretendo comprar outros .
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,325,1,1650,45,15,35,109.9000,NULL,NULL
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2450,45,15,35,153.0000,NULL,".Estou satisfeita com todas as compras que já fiz.Produtos bons, ótimo atendimento e entrega no prazo previsto"
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2400,45,15,35,153.0000,NULL,PRODUTO COM AS ESPECIFICAÇÕES DIFERENTES DO ANUNCIADO. 80% ALGODÃO AO INVÉS DE 100% COMO DIZIA NO ANUNCIO
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2400,45,15,35,153.0000,NULL,"Entrega antes do prazo ... tudo em perfeito estado...amei! "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2450,45,15,35,153.0000,"Ótimo ","Gosto muito de comprar no site lannister. "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2400,45,15,35,153.0000,NULL,A cor e diferente de como está na foto
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2400,45,15,35,153.0000,NULL,"Apenas foi entregue 1 mercadoria "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,60,322,1,2400,45,15,35,153.0000,NULL,Muito bom
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,60,302,2,4250,45,15,35,249.0000,NULL,"Estão de parabéns... Adorei o produto,e foi entregue no prazo... Super recomendo..."
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,casa_conforto,62,292,1,2200,45,15,35,89.9000,ENTREGA INCOMPLETA,"Recebi uma unidade somente até agora a Colcha Giovana, falta a Colcha Beatriz."
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,390,1,900,45,15,35,66.9000,NULL,Não foi o que eu esperava.
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,390,1,900,45,15,35,66.9000,NULL,Bom
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,418,1,1100,45,15,35,83.9000,NULL,"sempre compro no site das lannister mais de 10 anos e nunca tive problemas. Porem essa ultima compra foi frustante, o produto estava apresentando uma cor mas veio com a tonalidade bem diferente"
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,418,1,1100,45,15,35,83.9000,NULL,"O vendedor não esta cumprindo com os prazos de entrega. Não irei mais comprar nada com o mesmo. "
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,418,1,1100,45,15,35,83.9000,NULL,ATE AGORA NÃO RECEBI O PRODUTO APESAR DE JÁ TER PAGO
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,418,1,1100,45,15,35,83.9000,NULL,enrolaram para entregar
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,418,1,1350,45,15,35,83.9000,NULL,Gostei!!!
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,394,1,1200,23,18,43,93.9000,NULL,"Só acho que o frete poderia ser menir ou até gratis , como aparece quando se esta comprando , mas quando vai finalizar a compra entra a facada do frete."
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,394,1,1200,23,18,43,93.9000,NULL,Apenas o tapete foi entregue a cortina MELISSA não. Registro meu interesse em receber a cortina.
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,394,1,1200,23,18,43,93.9000,NULL,"Cortina bonita, só não é muito encorpada. Mas, bonita"
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,394,1,1200,23,18,43,93.9000,NULL,Produtos bons
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,394,1,1200,23,18,43,93.9000,NULL,Tudo mto bom.
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,NULL,NULL,moveis_decoracao,63,394,1,1700,45,15,35,128.8900,NULL,"Na descrição nao fala que a cortina e transparente, ela ficou linda no quarto mas è muito fina pelo preço.Deveria ser mais barata."
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP,NULL,NULL,construcao_ferramentas_seguranca,55,330,1,1000,20,20,20,26.2500,NULL,"produto conforme descrito "
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP,NULL,NULL,construcao_ferramentas_seguranca,59,580,1,53,18,13,16,98.9000,NULL,NULL
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP,NULL,NULL,construcao_ferramentas_seguranca,59,1622,4,2300,30,30,30,349.9000,NULL,NULL
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,NULL,NULL,esporte_lazer,28,645,1,500,28,25,25,289.0000,NULL,NULL
4aba6a02a788d3ec81c03137144d9a80,89460,canoinhas,SC,NULL,NULL,beleza_saude,51,455,1,413,20,13,15,89.9000,NULL,NULL
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,NULL,NULL,cama_mesa_banho,49,642,1,2450,16,2,11,156.9000,NULL,NULL
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR,NULL,NULL,informatica_acessorios,43,688,1,2000,25,15,15,172.5000,NULL,"Minha compra ainda não chegou, não respeitam o prazo de entrega, não me atendem não me respondem. Total falta de respeito. "
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR,NULL,NULL,informatica_acessorios,60,274,1,867,34,15,15,175.5000,NULL,"RECEBI PARCIAL, O TONER 85 A NÃO VEIO"
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR,NULL,NULL,informatica_acessorios,60,274,1,867,34,15,15,175.5000,NULL,Otimo
4ba52dfeba874da5b9ee7b17c7494f04,08790,mogi das cruzes,SP,NULL,NULL,livros_tecnicos,19,222,1,2100,31,4,24,109.0000,NULL,Ótimo produto e entregue antes do prazo.
4ba52dfeba874da5b9ee7b17c7494f04,08790,mogi das cruzes,SP,NULL,NULL,livros_tecnicos,28,488,1,700,29,2,21,79.0000,NULL,NULL
4ba52dfeba874da5b9ee7b17c7494f04,08790,mogi das cruzes,SP,NULL,NULL,livros_tecnicos,33,329,1,1100,25,3,18,49.0000,NULL,NULL
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP,NULL,NULL,brinquedos,59,411,5,800,20,35,20,55.5000,NULL,"Fiz a compra pensando que era bonecos originais e pra minha surpresa era da China,não gostei e quero a troca ou dinheiro de volta não descrição não diz a fabricação do brinquedo"
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP,NULL,NULL,brinquedos,59,411,5,800,20,35,20,55.5000,NULL,"Péssima qualidade, mais fácil ter comprado na 25, brinquedo descartável."
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,household_utilities,reseller,eletroportateis,32,665,1,100,30,5,11,15.0000,NULL,NULL
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,household_utilities,reseller,utilidades_domesticas,36,2208,2,700,31,14,31,30.0000,NULL,NULL
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,household_utilities,reseller,utilidades_domesticas,37,149,1,150,35,16,16,13.5000,NULL,Houve falha nas informações sobre a venda.
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,household_utilities,reseller,utilidades_domesticas,46,1900,2,500,33,12,18,30.0000,NULL,NULL
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,32,839,1,418,18,13,14,15.9000,Excelnte,Comprei o produto por indicação e foi entregue bem embalado e no tempo certo. Adoro o stark
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,36,2886,1,150,16,16,11,59.9000,NULL,"Olá. Recebi meu pedido apenas de maneira parcial. Comprei 2 unidades mas só chegou uma. "
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,36,2886,1,150,16,16,11,59.9000,otimo,excelente
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,36,2886,1,150,16,16,11,59.9000,otimo,NULL
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"efetuei a compra e recebi os produtos errados,, entrei em contato e não foi resolvido o problema, jamais comprarei ou indicarei a alguém que compre neste site, pois não é de confiança"
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"Paguei dois produtos com 60 e só veio um na nota fiscal consta duas unidades porém quando eu abri a caixa só tinha uma unidade desde já peço vênia "
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"Comprei 3 frascos e chegou só 2. Me sinto lezada, não gostei . Vou passar a comprar em outro site que não repassa suas vendas .insatisfeita."
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL," Comprei 3 frascos de remédio , chegaram apenas 2 , um pouco caso , quero minha restituição , ou vou entrar na justiça ."
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"O produto não foi entregue totalmente, Cobraram 4 embalagens e só entregaram duas. Valor cobrado no cartão 4x61,13"
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"Comprei o testomaster mas na embalagem veio super slim...estou aguardando a entiqueta de devolucao.
"
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,Super recomendo ... segunda vez que compro .. deu tudo certo
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"Comprei mei produto dia 28 e até hoje nao foi entregue "
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,Empresas idôneas que sempre cumprem o que prometem.
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,achei que demoro mais que os outros pedidos...
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,INDICO A LIJA A TDS... A entrega a imediata...
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,Comprei pela primeira vez e fiquei satisfeito
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP,NULL,NULL,esporte_lazer,39,772,1,150,16,16,11,45.9000,NULL,"Estou satisfeito com a atendimento ... grato "
